MotorPowerkW,MotorSpeed,PumpRate,TimePumpOn,CasingFriction
70.93,201,61.4,729.6,1450.09
71.04,201,60.9,732.8,1451.55
71.16,202,61.1,736.0,1450.78
71.27,202,62.2,739.2,1449.73
71.37,202,62.3,742.4,1448.47
71.48,202,59.3,745.6,1448.97
71.58,202,58.9,748.8,1451.18
71.67,202,59.4,752.0,1449.71
71.76,202,59.9,755.2,1448.69
71.84,202,62.1,758.4,1448.51
71.92,203,61.3,761.6,1447.51
72.0,203,62.4,764.8,1450.65
72.07,203,59.2,768.0,1449.42
72.13,203,59.0,771.2,1449.27
72.18,203,61.0,774.4,1453.06
72.23,203,63.0,777.6,1451.32
72.28,203,59.0,780.8,1449.45
72.31,203,60.4,784.0,1449.36
72.35,203,60.7,787.2,1447.22
72.37,203,59.3,790.4,1450.44
72.39,203,58.9,793.6,1450.69
72.4,203,61.4,796.8,1448.83
72.4,203,59.7,0.0,1450.56
72.4,203,60.8,3.2,1452.41
72.39,203,59.6,6.4,1446.42
72.37,203,54.8,9.6,1449.6
72.35,203,57.9,12.8,1447.24
72.31,203,62.0,16.0,1453.08
72.28,203,60.3,19.2,1450.25
72.23,203,59.6,22.4,1455.98
72.18,203,60.8,25.6,1449.76
72.13,203,60.9,28.8,1450.2
72.07,203,59.4,32.0,1449.43
72.0,203,58.9,35.2,1451.07
71.92,203,59.9,38.4,1448.8
71.84,202,62.2,41.6,1448.49
71.76,202,58.2,44.8,1449.32
71.67,202,60.6,48.0,1449.91
71.58,202,59.4,51.2,1449.56
71.48,202,61.4,54.4,1450.5
71.37,202,60.8,57.6,1450.57
71.27,202,61.1,60.8,1450.17
71.16,202,59.2,64.0,1447.58
71.04,201,62.4,67.2,1447.33
70.93,201,60.7,70.4,1451.11
70.81,201,59.1,73.6,1451.53
70.68,201,62.6,76.8,1448.5
70.56,201,57.8,80.0,1450.54
70.43,201,58.5,83.2,1450.5
70.31,200,59.8,86.4,1452.41
70.18,200,59.9,89.6,1452.34
70.05,200,60.5,92.8,1449.66
69.92,200,60.3,96.0,1450.82
69.8,200,57.2,99.2,1450.47
69.67,200,60.9,102.4,1447.77
69.54,199,60.1,105.6,1450.29
69.42,199,58.9,108.8,1452.11
69.29,199,61.6,112.0,1451.63
69.17,199,62.1,115.2,1451.02
69.05,199,58.1,118.4,1451.02
68.94,199,55.5,121.6,1449.47
68.82,198,59.1,124.8,1450.41
68.71,198,61.3,128.0,1449.35
68.61,198,59.8,131.2,1451.72
68.51,198,61.5,134.4,1451.81
68.41,198,59.7,137.6,1448.92
68.31,198,58.7,140.8,1449.37
68.22,198,59.2,144.0,1447.36
68.14,197,59.9,147.2,1448.07
68.06,197,57.9,150.4,1451.49
67.99,197,61.9,153.6,1445.36
67.92,197,59.5,156.8,1448.78
67.86,197,57.9,160.0,1446.99
67.81,197,63.0,163.2,1449.81
67.76,197,58.0,166.4,1448.15
67.72,197,59.8,169.6,1448.07
67.68,197,61.0,172.8,1447.53
67.65,197,58.6,176.0,1451.45
67.63,197,59.4,179.2,1451.09
67.61,197,59.9,182.4,1449.53
67.6,197,58.5,185.6,1451.66
67.6,197,57.9,188.8,1446.4
67.6,197,60.7,192.0,1451.29
67.62,197,58.2,195.2,1452.54
67.63,197,61.7,198.4,1452.07
67.66,197,60.6,201.6,1447.99
67.69,197,57.5,204.8,1448.12
67.73,197,61.2,208.0,1451.71
67.77,197,58.2,211.2,1450.53
67.83,197,59.2,214.4,1451.43
67.88,197,59.7,217.6,1453.19
67.95,197,61.0,220.8,1451.9
68.02,197,61.4,224.0,1450.53
68.09,197,59.2,227.2,1448.41
68.17,198,58.6,230.4,1448.78
68.26,198,59.4,233.6,1450.59
68.35,198,60.1,236.8,1447.0
68.44,198,59.5,240.0,1450.48
68.54,198,60.9,243.2,1451.64
68.64,198,59.9,246.4,1449.1
68.75,198,61.5,249.6,1453.19
68.86,198,59.4,252.8,1450.05
68.98,199,59.4,256.0,1450.95
69.1,199,61.6,259.2,1451.68
69.22,199,59.0,262.4,1450.35
69.34,199,59.9,265.6,1453.15
69.46,199,59.7,268.8,1450.8
69.59,199,59.2,272.0,1449.56
69.71,200,59.9,275.2,1449.31
69.84,200,64.3,278.4,1449.98
69.97,200,58.9,281.6,1449.02
70.1,200,60.2,284.8,1451.88
70.23,200,59.9,288.0,1449.95
70.35,200,61.6,291.2,1448.62
70.48,201,60.5,294.4,1454.48
70.6,201,59.6,297.6,1450.53
70.73,201,58.3,300.8,1447.46
70.85,201,60.9,304.0,1450.41
70.97,201,62.9,307.2,1450.71
71.08,201,60.1,310.4,1449.33
71.2,202,60.5,313.6,1448.53
71.31,202,60.7,316.8,1450.93
71.41,202,57.9,320.0,1450.8
71.51,202,58.4,323.2,1448.33
71.61,202,58.8,326.4,1450.32
71.7,202,61.0,329.6,1446.95
71.79,202,59.9,332.8,1448.72
71.87,203,59.0,336.0,1449.83
71.95,203,61.8,339.2,1449.5
72.02,203,58.5,342.4,1447.12
72.09,203,59.4,345.6,1450.55
72.15,203,58.5,348.8,1448.46
72.2,203,56.9,352.0,1452.58
72.25,203,59.4,355.2,1450.4
72.29,203,57.6,358.4,1452.21
72.33,203,59.7,361.6,1449.03
72.35,203,60.4,364.8,1448.95
72.38,203,62.4,368.0,1451.33
72.39,203,59.8,371.2,1450.21
72.4,203,59.9,374.4,1449.27
72.4,203,59.3,377.6,1448.96
72.39,203,57.6,380.8,1449.54
72.38,203,57.8,384.0,1448.28
72.36,203,60.7,387.2,1447.76
72.34,203,60.1,390.4,1447.73
72.3,203,59.4,393.6,1454.94
72.26,203,59.1,396.8,1448.09
72.22,203,59.8,400.0,1449.28
72.17,203,61.4,403.2,1447.95
72.11,203,59.1,406.4,1451.05
72.04,203,61.8,409.6,1449.32
71.97,203,58.9,412.8,1449.13
71.9,203,63.9,416.0,1449.66
71.82,202,60.2,419.2,1451.64
71.73,202,60.4,422.4,1448.75
71.64,202,62.9,425.6,1447.72
71.54,202,57.8,428.8,1445.06
71.44,202,60.8,432.0,1448.97
71.34,202,63.1,435.2,1449.77
71.23,202,58.3,438.4,1447.94
71.12,202,61.0,441.6,1447.68
71.0,201,60.6,444.8,1451.93
70.88,201,58.2,448.0,1452.9
70.76,201,60.9,451.2,1449.63
70.64,201,62.8,454.4,1449.76
70.52,201,58.3,457.6,1452.11
70.39,201,63.0,460.8,1454.91
70.26,200,59.3,464.0,1446.22
70.14,200,62.3,467.2,1448.66
70.01,200,57.7,470.4,1450.98
69.88,200,58.8,473.6,1450.31
69.75,200,60.0,476.8,1449.53
69.62,199,61.2,480.0,1453.06
69.5,199,62.0,483.2,1448.77
69.37,199,60.8,486.4,1449.29
69.25,199,59.2,489.6,1448.39
69.13,199,61.1,492.8,1448.73
69.01,199,59.8,496.0,1450.85
68.9,199,60.0,499.2,1452.34
68.78,198,59.0,502.4,1448.64
68.68,198,60.9,505.6,1448.38
68.57,198,60.5,508.8,1445.95
68.47,198,61.2,512.0,1452.93
68.37,198,55.6,515.2,1452.68
68.28,198,56.2,518.4,1451.61
68.19,198,59.9,521.6,1450.82
68.11,197,59.7,524.8,1450.03
68.04,197,61.0,528.0,1449.47
67.97,197,59.3,531.2,1447.87
67.9,197,61.9,534.4,1448.68
67.84,197,58.3,537.6,1450.23
67.79,197,62.8,540.8,1446.46
67.74,197,61.9,544.0,1451.32
67.7,197,58.9,547.2,1450.83
67.67,197,62.2,550.4,1445.44
67.64,197,58.5,553.6,1446.0
67.62,197,59.7,556.8,1446.6
67.61,197,59.4,560.0,1450.19
67.6,197,60.6,563.2,1450.99
67.6,197,60.5,566.4,1448.93
67.61,197,60.9,569.6,1449.37
67.62,197,58.4,572.8,1446.23
67.64,197,57.2,576.0,1452.67
67.67,197,62.7,579.2,1448.45
67.7,197,59.3,582.4,1449.74
67.74,197,59.1,585.6,1451.73
67.79,197,58.1,588.8,1447.22
67.84,197,61.0,592.0,1451.77
67.9,197,59.9,595.2,1446.82
67.97,197,62.1,598.4,1451.31
68.04,197,60.4,601.6,1449.5
68.12,197,59.2,604.8,1449.2
68.2,198,59.6,608.0,1449.5
68.29,198,61.3,611.2,1448.26
68.38,198,60.4,614.4,1451.83
68.48,198,59.4,617.6,1450.36
68.58,198,60.2,620.8,1448.78
68.68,198,58.2,624.0,1449.81
68.79,198,59.9,627.2,1451.28
68.9,199,59.7,630.4,1452.32
69.02,199,61.0,633.6,1452.06
69.14,199,61.3,636.8,1449.66
69.26,199,60.6,640.0,1452.18
69.38,199,60.0,643.2,1446.42
69.51,199,62.2,646.4,1452.0
69.63,200,60.0,649.6,1453.55
69.76,200,60.3,652.8,1452.14
69.89,200,61.8,656.0,1452.27
70.02,200,59.0,659.2,1449.34
70.14,200,58.8,662.4,1447.28
70.27,200,61.1,665.6,1450.9
70.4,201,61.7,668.8,1447.05
70.52,201,63.1,672.0,1450.65
70.65,201,60.5,675.2,1449.64
70.77,201,56.4,678.4,1451.76
70.89,201,61.1,681.6,1449.9
71.01,201,60.8,684.8,1449.87
71.12,202,58.5,688.0,1451.04
71.23,202,59.9,691.2,1449.58
71.34,202,60.3,694.4,1451.25
71.45,202,57.5,697.6,1452.28
71.55,202,60.3,700.8,1451.87
71.64,202,61.0,704.0,1448.59
71.73,202,59.1,707.2,1449.69
71.82,202,61.0,710.4,1450.73
71.9,203,59.6,713.6,1450.39
71.98,203,61.9,716.8,1451.85
72.05,203,59.9,720.0,1447.0
72.11,203,59.3,723.2,1448.7
72.17,203,58.2,726.4,1446.28
72.22,203,60.4,729.6,1450.69
72.27,203,57.4,732.8,1453.15
72.3,203,56.5,736.0,1449.84
72.34,203,57.1,739.2,1446.87
72.36,203,57.9,742.4,1448.08
72.38,203,60.8,745.6,1452.13
72.39,203,60.8,748.8,1450.77
72.4,203,61.0,752.0,1450.24
72.4,203,56.9,755.2,1450.17
72.39,203,60.8,758.4,1448.1
72.37,203,60.4,761.6,1447.67
72.35,203,59.6,764.8,1450.84
72.32,203,58.8,768.0,1452.97
72.29,203,59.0,771.2,1448.38
72.25,203,57.1,774.4,1450.06
72.2,203,60.1,777.6,1448.26
72.15,203,60.7,780.8,1449.45
72.08,203,59.2,784.0,1450.29
72.02,203,56.4,787.2,1449.24
71.95,203,58.7,790.4,1448.18
71.87,203,61.4,793.6,1449.82
71.79,202,59.3,796.8,1452.19
71.7,202,60.0,0.0,1451.39
71.6,202,62.0,3.2,1451.3
71.51,202,58.2,6.4,1451.17
71.4,202,59.9,9.6,1448.82
71.3,202,61.5,12.8,1451.17
71.19,202,62.0,16.0,1448.43
71.08,201,60.9,19.2,1452.27
70.96,201,59.3,22.4,1451.03
70.84,201,61.1,25.6,1452.9
70.72,201,58.9,28.8,1448.11
70.6,201,59.6,32.0,1452.12
70.47,201,60.2,35.2,1452.59
70.35,200,61.9,38.4,1450.06
70.22,200,59.6,41.6,1448.67
70.09,200,59.9,44.8,1450.61
69.96,200,60.4,48.0,1450.48
69.83,200,61.4,51.2,1450.2
69.71,200,59.5,54.4,1447.1
69.58,199,60.0,57.6,1448.9
69.45,199,61.5,60.8,1448.81
69.33,199,60.5,64.0,1451.88
69.21,199,61.7,67.2,1449.09
69.09,199,59.5,70.4,1448.99
68.97,199,59.1,73.6,1451.53
68.86,198,59.5,76.8,1451.82
68.75,198,62.8,80.0,1447.72
68.64,198,61.3,83.2,1451.24
68.53,198,61.2,86.4,1450.47
68.44,198,59.7,89.6,1454.65
68.34,198,59.7,92.8,1448.79
68.25,198,60.6,96.0,1450.15
68.17,198,59.9,99.2,1449.02
68.09,197,59.9,102.4,1448.01
68.01,197,61.9,105.6,1448.65
67.94,197,60.6,108.8,1450.65
67.88,197,61.3,112.0,1448.95
67.82,197,57.2,115.2,1448.63
67.77,197,59.8,118.4,1445.6
67.73,197,58.1,121.6,1451.8
67.69,197,60.4,124.8,1447.79
67.66,197,62.2,128.0,1447.88
67.63,197,58.5,131.2,1451.73
67.62,197,61.7,134.4,1446.42
67.6,197,59.7,137.6,1450.74
67.6,197,63.7,140.8,1450.19
67.6,197,59.1,144.0,1451.94
67.61,197,61.7,147.2,1446.95
67.63,197,60.6,150.4,1449.17
67.65,197,58.6,153.6,1455.24
67.68,197,58.9,156.8,1447.94
67.72,197,60.2,160.0,1450.66
67.76,197,59.4,163.2,1449.27
67.81,197,62.0,166.4,1451.4
67.87,197,62.6,169.6,1451.53
67.93,197,59.3,172.8,1446.2
67.99,197,59.2,176.0,1445.12
68.07,197,60.0,179.2,1452.25
68.15,197,59.2,182.4,1450.38
68.23,198,62.2,185.6,1445.56
68.32,198,59.3,188.8,1450.52
68.41,198,61.0,192.0,1449.45
68.51,198,60.0,195.2,1447.85
68.61,198,59.4,198.4,1449.4
68.72,198,56.5,201.6,1453.38
68.83,198,60.3,204.8,1449.19
68.94,199,58.6,208.0,1450.29
69.06,199,61.3,211.2,1452.77
69.18,199,57.7,214.4,1452.48
69.3,199,60.7,217.6,1449.56
69.43,199,59.7,220.8,1451.39
69.55,199,59.6,224.0,1448.09
69.68,200,58.9,227.2,1449.37
69.8,200,61.3,230.4,1451.84
69.93,200,59.3,233.6,1452.3
70.06,200,58.8,236.8,1451.16
70.19,200,60.7,240.0,1451.29
70.32,200,57.9,243.2,1445.51
70.44,201,58.5,246.4,1450.02
70.57,201,59.2,249.6,1449.19
70.69,201,59.2,252.8,1446.29
70.81,201,58.3,256.0,1448.35
70.93,201,60.8,259.2,1452.22
71.05,201,58.6,262.4,1447.94
71.16,202,58.6,265.6,1447.98
71.27,202,61.2,268.8,1450.15
71.38,202,59.1,272.0,1447.52
71.48,202,58.7,275.2,1449.49
71.58,202,57.2,278.4,1453.13
71.68,202,58.3,281.6,1448.93
71.76,202,60.4,284.8,1451.55
71.85,203,60.1,288.0,1448.42
71.93,203,60.0,291.2,1449.45
72.0,203,61.9,294.4,1446.73
72.07,203,58.1,297.6,1452.75
72.13,203,59.2,300.8,1450.15
72.19,203,59.5,304.0,1448.95
72.24,203,59.4,307.2,1450.46
72.28,203,59.0,310.4,1451.32
72.32,203,59.3,313.6,1449.52
72.35,203,58.7,316.8,1450.34
72.37,203,61.2,320.0,1451.28
72.39,203,59.5,323.2,1450.92
72.4,203,62.6,326.4,1446.25
72.4,203,58.1,329.6,1451.91
72.4,203,58.8,332.8,1448.0
72.39,203,61.1,336.0,1449.66
72.37,203,58.0,339.2,1448.23
72.34,203,61.6,342.4,1450.73
72.31,203,61.0,345.6,1452.07
72.28,203,58.8,348.8,1447.25
72.23,203,58.2,352.0,1448.15
72.18,203,55.9,355.2,1448.37
72.12,203,58.7,358.4,1448.94
72.06,203,59.8,361.6,1448.39
71.99,203,58.5,364.8,1447.83
71.92,203,62.2,368.0,1448.78
71.84,202,60.0,371.2,1453.23
71.75,202,58.8,374.4,1451.74
71.66,202,63.1,377.6,1449.84
71.57,202,60.0,380.8,1447.18
71.47,202,58.2,384.0,1448.61
71.37,202,60.3,387.2,1449.69
71.26,202,60.6,390.4,1448.01
71.15,202,61.1,393.6,1447.95
71.04,201,59.7,396.8,1450.88
70.92,201,59.2,400.0,1450.52
70.8,201,60.2,403.2,1448.35
70.68,201,61.7,406.4,1445.34
70.55,201,60.0,409.6,1452.19
70.43,201,60.4,412.8,1446.41
70.3,200,60.3,416.0,1450.72
70.17,200,60.4,419.2,1453.69
70.05,200,57.5,422.4,1450.95
69.92,200,61.1,425.6,1450.83
69.79,200,62.5,428.8,1452.79
69.66,200,57.8,432.0,1449.03
69.54,199,59.5,435.2,1447.74
69.41,199,60.2,438.4,1451.71
69.29,199,59.2,441.6,1448.2
69.17,199,60.0,444.8,1455.77
69.05,199,60.8,448.0,1450.92
68.93,199,60.7,451.2,1450.95
68.82,198,60.8,454.4,1447.16
68.71,198,60.1,457.6,1449.61
68.6,198,60.7,460.8,1452.69
68.5,198,59.9,464.0,1453.06
68.4,198,60.9,467.2,1449.61
68.31,198,58.9,470.4,1450.62
68.22,198,59.8,473.6,1447.98
68.14,197,62.1,476.8,1449.45
68.06,197,61.0,480.0,1450.68
67.99,197,61.9,483.2,1447.42
67.92,197,57.9,486.4,1452.38
67.86,197,59.7,489.6,1451.17
67.8,197,59.3,492.8,1450.09
67.75,197,60.5,496.0,1452.03
67.71,197,58.6,499.2,1449.56
67.68,197,61.0,502.4,1449.19
67.65,197,60.9,505.6,1448.5
67.63,197,57.9,508.8,1450.6
67.61,197,59.4,512.0,1451.19
67.6,197,60.5,515.2,1452.45
67.6,197,59.2,518.4,1448.52
67.61,197,63.2,521.6,1449.15
67.62,197,60.3,524.8,1449.85
67.64,197,60.6,528.0,1451.38
67.66,197,60.4,531.2,1452.09
67.69,197,60.3,534.4,1447.43
67.73,197,59.6,537.6,1449.51
67.78,197,59.8,540.8,1447.26
67.83,197,59.1,544.0,1451.82
67.89,197,61.0,547.2,1454.36
67.95,197,59.5,550.4,1447.37
68.02,197,61.1,553.6,1448.37
68.09,197,59.0,556.8,1454.19
68.18,198,63.8,560.0,1450.82
68.26,198,59.7,563.2,1446.71
68.35,198,58.8,566.4,1451.36
68.45,198,60.7,569.6,1451.91
68.55,198,57.7,572.8,1450.48
68.65,198,58.0,576.0,1450.37
68.76,198,61.8,579.2,1449.17
68.87,198,58.1,582.4,1448.79
68.98,199,59.9,585.6,1449.47
69.1,199,58.1,588.8,1449.39
69.22,199,58.1,592.0,1449.67
69.34,199,61.1,595.2,1450.9
69.47,199,62.3,598.4,1451.12
69.59,199,61.2,601.6,1451.0
69.72,200,59.4,604.8,1452.31
69.85,200,61.1,608.0,1448.04
69.98,200,56.4,611.2,1454.16
70.11,200,57.5,614.4,1447.2
70.23,200,62.5,617.6,1450.1
70.36,200,59.5,620.8,1450.24
70.49,201,58.4,624.0,1449.07
70.61,201,61.0,627.2,1451.43
70.73,201,59.2,630.4,1446.52
70.86,201,60.5,633.6,1449.32
70.97,201,59.3,636.8,1449.82
71.09,201,60.0,640.0,1449.82
71.2,202,61.6,643.2,1449.08
71.31,202,58.0,646.4,1449.58
71.42,202,61.1,649.6,1452.69
71.52,202,58.0,652.8,1450.37
71.62,202,61.9,656.0,1450.88
71.71,202,61.2,659.2,1453.61
71.8,202,59.1,662.4,1447.68
71.88,203,58.6,665.6,1449.15
71.95,203,60.9,668.8,1448.11
72.03,203,62.1,672.0,1447.26
72.09,203,60.5,675.2,1450.68
72.15,203,60.7,678.4,1447.78
72.21,203,61.7,681.6,1449.56
72.25,203,63.0,684.8,1448.19
72.29,203,60.2,688.0,1450.46
72.33,203,59.0,691.2,1449.5
72.36,203,58.0,694.4,1449.65
72.38,203,62.1,697.6,1448.53
72.39,203,60.5,700.8,1451.43
72.4,203,59.5,704.0,1448.78
72.4,203,59.9,707.2,1450.68
72.39,203,60.3,710.4,1450.86
72.38,203,58.1,713.6,1449.53
72.36,203,61.6,716.8,1449.22
72.33,203,59.4,720.0,1452.35
72.3,203,59.8,723.2,1449.77
72.26,203,60.7,726.4,1449.92
72.21,203,59.6,729.6,1450.26
72.16,203,59.0,732.8,1448.92
72.1,203,60.6,736.0,1451.31
72.04,203,60.0,739.2,1449.27
71.97,203,59.2,742.4,1450.55
71.89,203,58.1,745.6,1452.08
71.81,202,59.9,748.8,1448.97
71.72,202,61.9,752.0,1448.8
71.63,202,60.6,755.2,1449.0
71.54,202,61.1,758.4,1446.95
71.43,202,62.1,761.6,1447.8
71.33,202,60.8,764.8,1452.4
71.22,202,62.1,768.0,1449.05
71.11,202,60.7,771.2,1448.12
70.99,201,58.7,774.4,1451.41
70.88,201,61.3,777.6,1450.26
70.76,201,59.7,780.8,1449.45
70.63,201,60.8,784.0,1450.32
70.51,201,60.2,787.2,1448.97
70.38,201,60.2,790.4,1451.25
70.26,200,62.0,793.6,1448.4
70.13,200,59.7,796.8,1450.71
15.0,42,13.0,0.0,601.66
15.08,42,12.8,3.15,598.1
15.16,42,15.6,6.3,598.42
15.24,42,14.2,9.45,600.36
15.32,42,11.7,12.6,600.85
15.39,42,12.6,15.75,599.58
15.47,43,13.4,18.9,599.15
15.55,43,8.8,22.05,600.0
15.62,43,14.3,25.2,600.31
15.69,43,14.0,28.35,599.3
15.77,43,11.1,31.5,601.5
15.84,43,11.3,34.65,602.13
15.91,43,11.7,37.8,598.12
15.97,43,14.0,40.95,599.4
16.04,43,8.9,44.1,601.32
16.1,43,12.1,47.25,600.68
16.16,43,14.0,50.4,600.44
16.22,43,13.7,53.55,598.52
16.28,44,11.7,56.7,599.92
16.34,44,14.2,59.85,599.48
16.39,44,14.1,63.0,598.44
16.44,44,10.9,66.15,599.88
16.48,44,12.0,69.3,598.73
16.53,44,12.2,72.45,598.84
16.57,44,12.7,75.6,599.7
16.6,44,13.3,78.75,599.89
16.64,44,10.7,81.9,600.61
16.67,44,12.3,85.05,597.84
16.7,44,11.8,88.2,599.11
16.72,44,14.1,91.35,602.14
16.74,44,14.2,94.5,599.86
16.76,44,12.0,97.65,598.42
16.78,44,12.5,100.8,597.78
16.79,44,13.2,103.95,600.65
16.79,44,12.1,107.1,599.88
16.8,44,11.6,110.25,599.99
16.8,44,12.0,113.4,600.03
16.8,44,10.8,116.55,601.2
16.79,44,14.0,119.7,599.75
16.78,44,11.5,122.85,601.06
16.77,44,14.1,126.0,599.47
16.75,44,11.4,129.15,601.39
16.73,44,13.1,132.3,600.31
16.71,44,13.4,135.45,600.55
16.68,44,13.6,138.6,598.79
16.65,44,12.8,141.75,600.58
16.62,44,12.3,144.9,600.33
16.58,44,11.2,148.05,600.14
16.54,44,14.0,151.2,598.53
16.5,44,12.3,154.35,598.83
16.46,44,13.0,157.5,599.56
16.41,44,13.5,160.65,600.28
16.36,44,11.7,163.8,598.28
16.3,44,14.2,166.95,600.28
16.25,44,8.8,170.1,599.06
16.19,43,12.8,173.25,601.02
16.13,43,13.1,176.4,600.37
16.07,43,11.7,179.55,599.87
16.0,43,9.2,182.7,600.23
15.94,43,14.4,185.85,600.62
15.87,43,12.7,189.0,599.74
15.8,43,11.5,192.15,600.2
15.73,43,15.3,195.3,600.72
15.65,43,12.7,198.45,601.37
15.58,43,10.1,201.6,599.35
15.5,43,12.7,204.75,598.12
15.43,43,13.3,207.9,599.3
15.35,42,14.1,211.05,600.42
15.27,42,10.1,214.2,601.43
15.19,42,12.3,217.35,600.24
15.11,42,12.9,220.5,602.01
15.03,42,12.2,223.65,599.0
14.95,42,10.9,226.8,601.59
14.88,42,10.1,229.95,599.45
14.8,42,12.8,233.1,598.97
14.72,42,15.2,236.25,599.71
14.64,42,12.4,239.4,598.55
14.56,41,12.6,242.55,600.51
14.49,41,8.7,245.7,599.38
14.41,41,12.1,248.85,601.51
14.34,41,13.7,252.0,599.63
14.26,41,12.4,255.15,599.24
14.19,41,10.0,258.3,598.62
14.12,41,12.8,261.45,599.34
14.05,41,11.3,264.6,599.59
13.99,41,13.0,267.75,598.32
13.92,41,11.9,270.9,600.88
13.86,41,13.5,274.05,601.86
13.8,41,14.2,277.2,599.67
13.74,40,12.5,280.35,600.27
13.69,40,9.6,283.5,601.42
13.63,40,9.8,286.65,599.49
13.58,40,10.0,289.8,600.21
13.54,40,12.7,292.95,602.35
13.49,40,12.9,296.1,601.22
13.45,40,13.9,299.25,602.23
13.41,40,13.5,302.4,601.73
13.38,40,15.0,305.55,597.78
13.34,40,13.7,308.7,598.76
13.31,40,12.4,311.85,601.32
13.29,40,14.3,315.0,599.77
13.27,40,15.2,318.15,601.01
13.25,40,11.2,321.3,600.26
13.23,40,14.8,324.45,597.67
13.22,40,13.8,327.6,600.48
13.21,40,10.7,330.75,598.29
13.2,40,13.7,333.9,599.42
13.2,40,11.0,337.05,598.98
13.2,40,16.6,340.2,601.89
13.21,40,11.7,343.35,601.25
13.21,40,15.5,346.5,599.88
13.23,40,12.5,349.65,600.26
13.24,40,12.0,2.8,600.84
13.26,40,14.0,5.95,601.47
13.28,40,9.8,9.1,599.69
13.31,40,13.9,12.25,601.05
13.33,40,13.4,15.4,599.7
13.37,40,10.3,18.55,600.18
13.4,40,12.4,21.7,599.05
13.44,40,13.5,24.85,600.67
13.48,40,11.0,28.0,600.31
13.52,40,11.1,31.15,601.44
13.57,40,12.3,34.3,598.56
13.62,40,11.9,37.45,599.27
13.67,40,14.3,40.6,600.53
13.73,40,12.5,43.75,601.91
13.78,41,14.2,46.9,598.74
13.84,41,15.2,50.05,600.24
13.91,41,12.5,53.2,599.57
13.97,41,12.5,56.35,599.69
14.04,41,14.7,59.5,599.34
14.1,41,12.8,62.65,600.61
14.17,41,10.7,65.8,600.75
14.24,41,13.3,68.95,600.55
14.32,41,13.7,72.1,599.76
14.39,41,13.6,75.25,599.91
14.47,41,10.5,78.4,601.04
14.54,41,14.5,81.55,597.68
14.62,42,12.3,84.7,598.85
14.7,42,12.8,87.85,597.46
14.77,42,11.3,91.0,600.8
14.85,42,11.2,94.15,600.66
14.93,42,15.7,97.3,599.85
15.01,42,14.5,100.45,599.46
15.09,42,15.5,103.6,598.92
15.17,42,13.2,106.75,600.68
15.25,42,12.2,109.9,599.89
15.33,42,11.7,113.05,602.31
15.4,42,11.0,116.2,599.38
15.48,43,13.9,119.35,599.15
15.56,43,12.8,122.5,600.32
15.63,43,12.5,125.65,600.63
15.7,43,14.4,128.8,599.61
15.78,43,12.8,131.95,601.59
15.85,43,13.3,135.1,598.42
15.92,43,10.5,138.25,600.31
15.98,43,14.0,141.4,600.35
16.05,43,12.5,144.55,600.18
16.11,43,13.2,147.7,602.16
16.17,43,12.8,150.85,598.77
16.23,44,10.6,154.0,599.94
16.29,44,13.6,157.15,599.15
16.34,44,13.5,160.3,600.48
16.39,44,13.2,163.45,600.65
16.44,44,11.2,166.6,600.82
16.49,44,12.7,169.75,600.3
16.53,44,12.9,172.9,600.72
16.57,44,12.5,176.05,600.55
16.61,44,13.3,179.2,599.41
16.64,44,14.1,182.35,600.62
16.67,44,10.7,185.5,599.55
16.7,44,10.4,188.65,599.36
16.73,44,10.6,191.8,599.52
16.75,44,12.7,194.95,598.67
16.76,44,12.6,198.1,599.9
16.78,44,11.4,201.25,600.11
16.79,44,10.7,204.4,598.46
16.8,44,13.5,207.55,600.05
16.8,44,9.6,210.7,599.83
16.8,44,11.9,213.85,600.37
16.8,44,14.6,217.0,600.2
16.79,44,10.3,220.15,598.02
16.78,44,12.4,223.3,599.8
16.77,44,12.3,226.45,599.42
16.75,44,15.0,229.6,602.74
16.73,44,14.1,232.75,597.58
16.7,44,13.1,235.9,599.63
16.68,44,12.6,239.05,601.24
16.65,44,12.9,242.2,599.61
16.61,44,11.9,245.35,601.76
16.58,44,11.3,248.5,598.89
16.54,44,13.3,251.65,598.97
16.5,44,11.0,254.8,598.55
16.45,44,11.4,257.95,598.99
16.4,44,11.7,261.1,600.43
16.35,44,12.3,264.25,600.52
16.3,44,9.7,267.4,601.41
16.24,44,15.5,270.55,600.07
16.18,43,9.8,273.7,601.0
16.12,43,10.5,276.85,598.59
16.06,43,11.7,280.0,599.22
15.99,43,13.0,283.15,600.53
15.93,43,16.0,286.3,600.38
15.86,43,11.6,289.45,601.75
15.79,43,12.5,292.6,598.37
15.71,43,13.5,295.75,599.77
15.64,43,14.0,298.9,601.62
15.57,43,13.9,302.05,600.19
15.49,43,12.3,305.2,602.41
15.41,43,9.3,308.35,598.26
15.34,42,15.9,311.5,600.0
15.26,42,13.5,314.65,601.36
15.18,42,12.6,317.8,599.1
15.1,42,13.4,320.95,599.63
15.02,42,11.9,324.1,598.42
14.94,42,11.4,327.25,598.67
14.86,42,13.0,330.4,600.94
14.79,42,16.9,333.55,598.86
14.71,42,11.3,336.7,599.29
14.63,42,15.4,339.85,599.76
14.55,41,12.8,343.0,600.75
14.48,41,13.9,346.15,601.1
14.4,41,13.3,349.3,600.48
14.33,41,15.0,2.45,600.13
