MotorPowerkW,MotorSpeed,PumpRate,TimePumpOn,CasingFriction
25.0,70,20.0,15.75,744.0
25.0,69,20.0,18.0,740.0
25.0,70,20.0,20.25,760.0
25.0,70,20.0,22.5,745.0
25.0,70,20.0,24.75,750.0
25.0,70,20.0,27.0,743.0
25.0,70,20.0,29.25,744.0
25.0,68,20.0,31.5,734.0
25.0,68,20.0,33.75,750.0
25.0,69,20.0,36.0,733.0
25.0,68,20.0,38.25,755.0
25.0,69,20.0,40.5,752.0
24.0,68,20.0,42.75,733.0
24.0,69,20.0,45.0,743.0
24.0,69,20.0,47.25,741.0
24.0,68,20.0,49.5,741.0
24.0,68,20.0,51.75,751.0
24.0,68,20.0,54.0,731.0
24.0,69,20.0,56.25,738.0
24.0,69,20.0,58.5,742.0
24.0,69,20.0,60.75,747.0
24.0,69,20.0,63.0,728.0
24.0,69,20.0,65.25,731.0
24.0,67,20.0,67.5,749.0
24.0,68,20.0,69.75,750.0
24.0,67,20.0,72.0,755.0
24.0,68,20.0,74.25,730.0
24.0,67,20.0,76.5,733.0
24.0,67,20.0,78.75,753.0
24.0,68,20.0,81.0,752.0
24.0,67,20.0,83.25,747.0
24.0,67,20.0,85.5,743.0
24.0,68,20.0,87.75,753.0
24.0,68,20.0,90.0,750.0
24.0,67,20.0,92.25,738.0
24.0,68,20.0,94.5,738.0
24.0,67,20.0,96.75,729.0
24.0,67,20.0,99.0,740.0
24.0,67,20.0,101.25,733.0
24.0,66,20.0,103.5,748.0
24.0,66,20.0,105.75,729.0
24.0,67,20.0,108.0,730.0
24.0,67,20.0,110.25,722.0
24.0,67,20.0,112.5,749.0
24.0,67,20.0,114.75,732.0
24.0,66,20.0,117.0,728.0
24.0,66,20.0,119.25,729.0
24.0,66,20.0,121.5,728.0
24.0,66,20.0,123.75,731.0
24.0,67,20.0,126.0,720.0
24.0,67,19.0,128.25,732.0
24.0,66,19.0,130.5,720.0
24.0,67,19.0,132.75,726.0
24.0,67,19.0,135.0,725.0
24.0,66,19.0,137.25,720.0
24.0,65,19.0,139.5,718.0
24.0,66,19.0,141.75,724.0
23.0,66,19.0,144.0,734.0
23.0,66,19.0,146.25,735.0
23.0,65,19.0,148.5,737.0
23.0,65,19.0,150.75,743.0
23.0,66,19.0,153.0,743.0
23.0,66,19.0,155.25,717.0
23.0,65,19.0,157.5,720.0
23.0,66,19.0,159.75,716.0
23.0,66,19.0,162.0,724.0
23.0,65,19.0,164.25,738.0
23.0,66,19.0,166.5,728.0
23.0,65,19.0,168.75,720.0
23.0,65,19.0,171.0,736.0
23.0,65,19.0,173.25,729.0
23.0,64,19.0,175.5,722.0
23.0,65,19.0,177.75,734.0
23.0,64,19.0,180.0,724.0
23.0,65,19.0,182.25,738.0
23.0,65,19.0,184.5,711.0
23.0,64,19.0,186.75,720.0
23.0,64,19.0,189.0,731.0
23.0,64,19.0,191.25,736.0
23.0,64,19.0,193.5,732.0
23.0,65,19.0,195.75,720.0
23.0,65,19.0,198.0,731.0
23.0,64,19.0,200.25,712.0
23.0,65,19.0,202.5,716.0
23.0,64,19.0,204.75,727.0
23.0,65,19.0,207.0,729.0
23.0,64,19.0,209.25,709.0
23.0,64,19.0,211.5,719.0
23.0,64,19.0,213.75,712.0
23.0,63,19.0,216.0,732.0
23.0,63,19.0,218.25,720.0
23.0,63,19.0,220.5,712.0
23.0,64,19.0,222.75,728.0
23.0,64,19.0,225.0,725.0
23.0,64,19.0,227.25,727.0
23.0,63,19.0,229.5,709.0
23.0,63,19.0,231.75,730.0
23.0,64,19.0,234.0,726.0
23.0,64,19.0,236.25,703.0
23.0,64,19.0,238.5,713.0
23.0,64,18.0,240.75,719.0
23.0,63,18.0,243.0,721.0
22.0,63,18.0,245.25,704.0
22.0,63,18.0,247.5,720.0
22.0,62,18.0,249.75,708.0
22.0,62,18.0,252.0,703.0
22.0,63,18.0,254.25,721.0
22.0,62,18.0,256.5,709.0
22.0,63,18.0,258.75,714.0
22.0,63,18.0,261.0,723.0
22.0,62,18.0,263.25,706.0
22.0,62,18.0,265.5,698.0
22.0,62,18.0,267.75,717.0
22.0,63,18.0,270.0,711.0
22.0,62,18.0,272.25,698.0
22.0,62,18.0,274.5,722.0
22.0,63,18.0,276.75,717.0
22.0,62,18.0,279.0,715.0
22.0,61,18.0,281.25,703.0
22.0,62,18.0,283.5,702.0
22.0,61,18.0,285.75,716.0
22.0,61,18.0,288.0,718.0
22.0,62,18.0,290.25,721.0
22.0,61,18.0,292.5,720.0
22.0,62,18.0,294.75,695.0
22.0,62,18.0,297.0,706.0
22.0,62,18.0,299.25,695.0
22.0,62,18.0,301.5,708.0
22.0,61,18.0,303.75,697.0
22.0,61,18.0,306.0,693.0
22.0,62,18.0,308.25,709.0
22.0,62,18.0,310.5,710.0
22.0,61,18.0,312.75,710.0
22.0,61,18.0,315.0,712.0
22.0,60,18.0,317.25,700.0
22.0,61,18.0,319.5,708.0
22.0,61,18.0,321.75,706.0
22.0,60,18.0,324.0,692.0
22.0,60,18.0,326.25,692.0
22.0,61,18.0,328.5,709.0
22.0,61,18.0,330.75,706.0
22.0,60,18.0,333.0,700.0
22.0,61,18.0,335.25,711.0
22.0,60,18.0,337.5,689.0
22.0,61,18.0,339.75,703.0
22.0,60,18.0,342.0,697.0
22.0,61,18.0,344.25,698.0
22.0,60,18.0,346.5,704.0
21.0,61,18.0,348.75,694.0
21.0,60,18.0,351.0,693.0
21.0,60,18.0,353.25,711.0
21.0,60,17.0,355.5,695.0
21.0,59,17.0,357.75,707.0
21.0,60,17.0,360.0,692.0
21.0,60,17.0,362.25,706.0
21.0,59,17.0,364.5,684.0
21.0,59,17.0,366.75,688.0
21.0,59,17.0,369.0,687.0
21.0,60,17.0,371.25,699.0
21.0,59,17.0,373.5,703.0
21.0,59,17.0,375.75,707.0
21.0,60,17.0,378.0,692.0
21.0,59,17.0,380.25,698.0
21.0,59,17.0,382.5,684.0
21.0,59,17.0,384.75,699.0
21.0,59,17.0,387.0,683.0
21.0,58,17.0,389.25,685.0
21.0,59,17.0,391.5,706.0
21.0,58,17.0,393.75,684.0
21.0,58,17.0,396.0,700.0
21.0,58,17.0,398.25,687.0
21.0,59,17.0,400.5,696.0
21.0,59,17.0,402.75,680.0
21.0,58,17.0,405.0,690.0
21.0,59,17.0,407.25,689.0
21.0,59,17.0,409.5,691.0
21.0,58,17.0,411.75,699.0
21.0,59,17.0,414.0,676.0
21.0,59,17.0,416.25,695.0
21.0,58,17.0,418.5,690.0
21.0,59,17.0,420.75,701.0
21.0,58,17.0,423.0,676.0
21.0,58,17.0,425.25,694.0
21.0,58,17.0,427.5,691.0
21.0,57,17.0,429.75,692.0
21.0,57,17.0,432.0,683.0
21.0,57,17.0,434.25,690.0
21.0,58,17.0,436.5,683.0
21.0,58,17.0,438.75,696.0
21.0,58,17.0,441.0,680.0
21.0,57,17.0,443.25,672.0
21.0,58,17.0,445.5,673.0
21.0,58,17.0,447.75,692.0
20.0,57,17.0,0.0,677.0
20.0,58,17.0,2.25,678.0
20.0,58,17.0,4.5,687.0
20.0,57,17.0,6.75,673.0
20.0,57,17.0,9.0,669.0
20.0,57,17.0,11.25,668.0
20.0,57,17.0,13.5,676.0
20.0,56,17.0,15.75,690.0
20.0,57,16.0,18.0,675.0
20.0,57,16.0,20.25,678.0
20.0,57,16.0,22.5,691.0
20.0,56,16.0,24.75,667.0
20.0,57,16.0,27.0,689.0
20.0,56,16.0,29.25,681.0
20.0,56,16.0,31.5,690.0
20.0,57,16.0,33.75,681.0
20.0,57,16.0,36.0,691.0
20.0,57,16.0,38.25,664.0
20.0,57,16.0,40.5,679.0
20.0,56,16.0,42.75,678.0
20.0,55,16.0,45.0,671.0
20.0,55,16.0,47.25,687.0
20.0,56,16.0,49.5,679.0
20.0,55,16.0,51.75,670.0
20.0,56,16.0,54.0,668.0
20.0,56,16.0,56.25,665.0
20.0,55,16.0,58.5,671.0
20.0,56,16.0,60.75,673.0
20.0,56,16.0,63.0,671.0
20.0,56,16.0,65.25,664.0
20.0,56,16.0,67.5,668.0
20.0,56,16.0,69.75,663.0
20.0,56,16.0,72.0,663.0
20.0,56,16.0,74.25,673.0
20.0,55,16.0,76.5,673.0
20.0,55,16.0,78.75,662.0
20.0,54,16.0,81.0,678.0
20.0,54,16.0,83.25,679.0
20.0,54,16.0,85.5,680.0
20.0,55,16.0,87.75,674.0
20.0,54,16.0,90.0,680.0
20.0,54,16.0,92.25,661.0
20.0,54,16.0,94.5,674.0
20.0,54,16.0,96.75,660.0
20.0,55,16.0,99.0,669.0
19.0,55,16.0,101.25,675.0
19.0,54,16.0,103.5,669.0
19.0,55,16.0,105.75,660.0
19.0,54,16.0,108.0,670.0
19.0,54,16.0,110.25,676.0
19.0,54,16.0,112.5,661.0
19.0,55,16.0,114.75,678.0
19.0,54,16.0,117.0,676.0
19.0,54,16.0,119.25,654.0
19.0,53,16.0,121.5,673.0
19.0,53,16.0,123.75,653.0
19.0,53,16.0,126.0,670.0
19.0,54,16.0,128.25,668.0
19.0,53,15.0,130.5,673.0
19.0,53,15.0,132.75,651.0
19.0,54,15.0,135.0,676.0
19.0,54,15.0,137.25,660.0
19.0,54,15.0,139.5,662.0
19.0,53,15.0,141.75,662.0
19.0,54,15.0,144.0,651.0
19.0,53,15.0,146.25,661.0
19.0,53,15.0,148.5,660.0
19.0,54,15.0,150.75,662.0
19.0,52,15.0,153.0,658.0
19.0,52,15.0,155.25,662.0
19.0,52,15.0,157.5,671.0
19.0,53,15.0,159.75,654.0
19.0,52,15.0,162.0,653.0
19.0,53,15.0,164.25,651.0
19.0,52,15.0,166.5,658.0
19.0,52,15.0,168.75,655.0
19.0,52,15.0,171.0,660.0
19.0,52,15.0,173.25,662.0
19.0,52,15.0,175.5,669.0
19.0,52,15.0,177.75,663.0
19.0,53,15.0,180.0,655.0
19.0,53,15.0,182.25,651.0
19.0,52,15.0,184.5,658.0
19.0,52,15.0,186.75,658.0
19.0,51,15.0,189.0,657.0
19.0,51,15.0,191.25,661.0
19.0,51,15.0,193.5,646.0
19.0,51,15.0,195.75,645.0
19.0,52,15.0,198.0,658.0
19.0,51,15.0,200.25,657.0
19.0,51,15.0,202.5,658.0
18.0,51,15.0,204.75,660.0
18.0,52,15.0,207.0,661.0
18.0,51,15.0,209.25,651.0
18.0,52,15.0,211.5,652.0
18.0,52,15.0,213.75,646.0
18.0,52,15.0,216.0,644.0
18.0,51,15.0,218.25,648.0
18.0,52,15.0,220.5,658.0
18.0,51,15.0,222.75,644.0
18.0,51,15.0,225.0,641.0
18.0,50,15.0,227.25,641.0
18.0,50,15.0,229.5,649.0
18.0,50,15.0,231.75,641.0
18.0,51,15.0,234.0,650.0
18.0,51,15.0,236.25,639.0
18.0,51,15.0,238.5,641.0
18.0,51,15.0,240.75,657.0
18.0,51,15.0,243.0,639.0
18.0,50,14.0,245.25,639.0
18.0,50,14.0,247.5,649.0
18.0,51,14.0,249.75,649.0
18.0,50,14.0,252.0,656.0
18.0,51,14.0,254.25,656.0
18.0,51,14.0,256.5,650.0
18.0,50,14.0,258.75,638.0
18.0,49,14.0,261.0,649.0
18.0,49,14.0,263.25,631.0
18.0,49,14.0,265.5,654.0
18.0,49,14.0,267.75,656.0
18.0,49,14.0,270.0,642.0
18.0,50,14.0,272.25,641.0
18.0,49,14.0,274.5,644.0
18.0,50,14.0,276.75,647.0
18.0,50,14.0,279.0,651.0
18.0,49,14.0,281.25,629.0
18.0,50,14.0,283.5,630.0
18.0,49,14.0,285.75,647.0
18.0,50,14.0,288.0,643.0
18.0,50,14.0,290.25,652.0
18.0,50,14.0,292.5,649.0
18.0,49,14.0,294.75,636.0
18.0,48,14.0,297.0,637.0
18.0,48,14.0,299.25,634.0
18.0,49,14.0,301.5,638.0
18.0,49,14.0,303.75,648.0
17.0,48,14.0,306.0,626.0
17.0,49,14.0,308.25,642.0
17.0,49,14.0,310.5,645.0
17.0,49,14.0,312.75,641.0
17.0,48,14.0,315.0,642.0
17.0,48,14.0,317.25,631.0
17.0,49,14.0,319.5,648.0
17.0,49,14.0,321.75,625.0
17.0,48,14.0,324.0,639.0
17.0,48,14.0,326.25,634.0
17.0,49,14.0,328.5,633.0
17.0,48,14.0,330.75,624.0
17.0,48,14.0,333.0,646.0
17.0,48,14.0,335.25,632.0
17.0,48,14.0,337.5,632.0
17.0,48,14.0,339.75,624.0
17.0,47,14.0,342.0,635.0
17.0,47,14.0,344.25,638.0
17.0,48,14.0,346.5,630.0
17.0,48,14.0,348.75,630.0
17.0,48,14.0,351.0,618.0
17.0,48,14.0,353.25,631.0
17.0,48,14.0,355.5,639.0
17.0,48,13.0,357.75,632.0
17.0,47,13.0,360.0,641.0
17.0,48,13.0,362.25,635.0
17.0,47,13.0,364.5,640.0
17.0,46,13.0,366.75,620.0
17.0,46,13.0,369.0,619.0
17.0,46,13.0,371.25,623.0
17.0,46,13.0,373.5,631.0
17.0,46,13.0,375.75,614.0
17.0,47,13.0,378.0,614.0
17.0,46,13.0,380.25,634.0
17.0,46,13.0,382.5,632.0
17.0,47,13.0,384.75,619.0
17.0,46,13.0,387.0,638.0
17.0,47,13.0,389.25,627.0
17.0,46,13.0,391.5,613.0
17.0,46,13.0,393.75,616.0
17.0,46,13.0,396.0,630.0
17.0,47,13.0,398.25,634.0
17.0,45,13.0,400.5,626.0
17.0,45,13.0,402.75,626.0
17.0,46,13.0,405.0,614.0
16.0,45,13.0,407.25,618.0
16.0,45,13.0,409.5,622.0
16.0,45,13.0,411.75,630.0
16.0,45,13.0,414.0,623.0
16.0,45,13.0,416.25,629.0
16.0,46,13.0,418.5,617.0
16.0,45,13.0,420.75,621.0
16.0,46,13.0,423.0,626.0
16.0,46,13.0,425.25,631.0
16.0,46,13.0,427.5,613.0
16.0,45,13.0,429.75,623.0
16.0,45,13.0,432.0,608.0
16.0,45,13.0,434.25,622.0
16.0,44,13.0,436.5,609.0
16.0,45,13.0,438.75,624.0
16.0,45,13.0,441.0,626.0
16.0,44,13.0,443.25,607.0
16.0,44,13.0,445.5,625.0
16.0,45,13.0,447.75,621.0
16.0,44,13.0,0.0,624.0
16.0,44,13.0,2.25,611.0
16.0,44,13.0,4.5,607.0
16.0,44,13.0,6.75,622.0
16.0,44,13.0,9.0,621.0
16.0,44,13.0,11.25,616.0
16.0,44,13.0,13.5,606.0
16.0,44,13.0,15.75,613.0
16.0,45,13.0,18.0,604.0
16.0,44,12.0,20.25,603.0
16.0,44,12.0,22.5,624.0
16.0,43,12.0,24.75,618.0
16.0,43,12.0,27.0,609.0
16.0,43,12.0,29.25,607.0
16.0,44,12.0,31.5,606.0
16.0,44,12.0,33.75,616.0
16.0,43,12.0,36.0,602.0
16.0,43,12.0,38.25,611.0
16.0,44,12.0,40.5,601.0
16.0,43,12.0,42.75,605.0
16.0,43,12.0,45.0,603.0
16.0,44,12.0,47.25,605.0
16.0,43,12.0,49.5,597.0
16.0,44,12.0,51.75,600.0
16.0,43,12.0,54.0,607.0
16.0,43,12.0,56.25,605.0
16.0,43,12.0,58.5,607.0
15.0,43,12.0,60.75,609.0
15.0,43,12.0,63.0,611.0
15.0,43,12.0,65.25,601.0
15.0,42,12.0,67.5,600.0
15.0,42,12.0,69.75,597.0
15.0,43,12.0,72.0,614.0
15.0,42,12.0,74.25,608.0
15.0,43,12.0,76.5,603.0
15.0,43,12.0,78.75,596.0
15.0,43,12.0,81.0,598.0
15.0,42,12.0,83.25,615.0
15.0,43,12.0,85.5,614.0
15.0,43,12.0,87.75,610.0
15.0,42,12.0,90.0,612.0
15.0,42,12.0,92.25,601.0
15.0,42,12.0,94.5,601.0
15.0,41,12.0,96.75,606.0
15.0,41,12.0,99.0,604.0
15.0,41,12.0,101.25,599.0
15.0,41,12.0,103.5,610.0
15.0,41,12.0,105.75,595.0
15.0,42,12.0,108.0,588.0
15.0,42,12.0,110.25,610.0
15.0,42,11.7,0.0,599.46
15.08,42,12.6,3.15,600.03
15.16,42,12.2,6.3,598.68
15.24,42,13.7,9.45,600.17
15.32,42,11.3,12.6,598.85
15.39,42,11.5,15.75,599.74
15.47,43,14.1,18.9,600.82
15.55,43,13.7,22.05,600.94
15.62,43,11.9,25.2,600.46
15.69,43,13.9,28.35,600.91
15.77,43,12.9,31.5,599.63
15.84,43,9.6,34.65,601.04
15.91,43,11.9,37.8,600.26
15.97,43,12.2,40.95,600.96
16.04,43,11.3,44.1,599.79
16.1,43,11.4,47.25,600.81
16.16,43,12.4,50.4,602.02
16.22,43,11.8,53.55,598.18
16.28,44,11.5,56.7,599.33
16.34,44,10.3,59.85,599.38
16.39,44,10.3,63.0,599.72
16.44,44,12.1,66.15,599.77
16.48,44,13.6,69.3,598.16
16.53,44,12.3,72.45,601.17
16.57,44,14.7,75.6,600.75
16.6,44,9.5,78.75,601.15
16.64,44,15.4,81.9,599.87
16.67,44,11.5,85.05,599.57
16.7,44,10.1,88.2,601.27
16.72,44,13.4,91.35,600.95
16.74,44,7.7,94.5,601.16
16.76,44,10.8,97.65,600.54
16.78,44,16.4,100.8,600.64
16.79,44,11.9,103.95,598.98
16.79,44,13.5,107.1,599.44
16.8,44,11.7,110.25,601.78
16.8,44,11.5,113.4,598.33
16.8,44,14.7,116.55,601.79
16.79,44,12.5,119.7,600.43
16.78,44,13.0,122.85,601.19
16.77,44,13.5,126.0,599.39
16.75,44,13.1,129.15,599.59
16.73,44,10.8,132.3,599.28
16.71,44,14.6,135.45,600.74
16.68,44,12.9,138.6,599.8
16.65,44,12.4,141.75,601.56
16.62,44,12.6,144.9,600.94
16.58,44,10.4,148.05,599.24
16.54,44,14.4,151.2,600.27
16.5,44,12.3,154.35,599.31
16.46,44,14.2,157.5,598.74
16.41,44,11.3,160.65,600.37
16.36,44,12.3,163.8,599.97
16.3,44,12.4,166.95,601.42
16.25,44,12.3,170.1,599.96
16.19,43,12.4,173.25,600.07
16.13,43,10.0,176.4,599.79
16.07,43,15.8,179.55,600.12
16.0,43,13.9,182.7,600.2
15.94,43,14.2,185.85,600.07
15.87,43,11.6,189.0,601.42
15.8,43,15.0,192.15,599.54
15.73,43,14.4,195.3,601.6
15.65,43,15.0,198.45,599.93
15.58,43,13.4,201.6,599.49
15.5,43,8.5,204.75,599.2
15.43,43,12.2,207.9,600.66
15.35,42,12.2,211.05,598.84
15.27,42,12.7,214.2,598.67
15.19,42,14.4,217.35,597.52
15.11,42,12.2,220.5,601.16
15.03,42,14.4,223.65,600.6
14.95,42,11.7,226.8,600.16
14.88,42,12.1,229.95,598.95
14.8,42,13.1,233.1,598.95
14.72,42,11.0,236.25,599.78
14.64,42,15.4,239.4,600.46
14.56,41,12.7,242.55,597.8
14.49,41,15.8,245.7,600.2
14.41,41,14.0,248.85,601.41
14.34,41,11.9,252.0,599.92
14.26,41,9.5,255.15,600.06
14.19,41,11.9,258.3,600.27
14.12,41,12.7,261.45,598.78
14.05,41,11.1,264.6,599.29
13.99,41,11.0,267.75,599.81
13.92,41,13.1,270.9,598.85
13.86,41,13.2,274.05,598.94
13.8,41,15.7,277.2,600.93
13.74,40,11.3,280.35,602.23
13.69,40,10.1,283.5,602.33
13.63,40,14.0,286.65,598.96
13.58,40,13.9,289.8,600.74
13.54,40,11.5,292.95,601.43
13.49,40,13.3,296.1,600.47
13.45,40,10.7,299.25,600.53
13.41,40,11.8,302.4,599.64
13.38,40,11.5,305.55,600.41
13.34,40,13.6,308.7,600.51
13.31,40,12.6,311.85,597.95
13.29,40,13.4,315.0,598.42
13.27,40,16.5,318.15,597.41
13.25,40,13.1,321.3,597.48
13.23,40,10.5,324.45,599.55
13.22,40,10.9,327.6,602.82
13.21,40,12.4,330.75,600.37
13.2,40,13.2,333.9,598.8
13.2,40,10.1,337.05,599.99
13.2,40,14.6,340.2,601.75
13.21,40,12.1,343.35,600.84
13.21,40,13.5,346.5,603.02
13.23,40,11.1,349.65,599.94
13.24,40,13.3,2.8,600.69
13.26,40,10.7,5.95,600.95
13.28,40,12.6,9.1,600.89
13.31,40,10.1,12.25,599.32
13.33,40,10.6,15.4,599.93
13.37,40,11.5,18.55,599.54
13.4,40,14.9,21.7,598.59
13.44,40,14.4,24.85,599.71
13.48,40,11.8,28.0,601.34
13.52,40,14.1,31.15,600.73
13.57,40,13.5,34.3,601.67
13.62,40,9.7,37.45,600.3
13.67,40,8.9,40.6,598.01
13.73,40,11.9,43.75,600.55
13.78,41,14.7,46.9,600.87
13.84,41,9.8,50.05,598.37
13.91,41,13.5,53.2,598.86
13.97,41,11.2,56.35,599.71
14.04,41,14.0,59.5,598.02
14.1,41,13.4,62.65,600.99
14.17,41,15.2,65.8,600.21
14.24,41,17.3,68.95,597.44
14.32,41,9.4,72.1,600.12
14.39,41,14.9,75.25,599.78
14.47,41,9.2,78.4,601.16
14.54,41,9.1,81.55,598.77
14.62,42,10.5,84.7,600.7
14.7,42,8.4,87.85,600.37
14.77,42,12.6,91.0,601.23
14.85,42,15.2,94.15,599.66
14.93,42,12.9,97.3,601.79
15.01,42,13.2,100.45,599.94
15.09,42,11.1,103.6,599.62
15.17,42,10.0,106.75,601.86
15.25,42,10.8,109.9,600.51
15.33,42,14.9,113.05,599.35
15.4,42,13.7,116.2,599.13
15.48,43,11.7,119.35,600.63
15.56,43,13.1,122.5,599.02
15.63,43,12.1,125.65,599.72
15.7,43,13.8,128.8,599.2
15.78,43,11.9,131.95,600.49
15.85,43,14.0,135.1,599.01
15.92,43,11.8,138.25,599.65
15.98,43,12.3,141.4,600.24
16.05,43,14.4,144.55,599.72
16.11,43,12.3,147.7,599.28
16.17,43,13.3,150.85,601.55
16.23,44,11.1,154.0,600.28
16.29,44,14.5,157.15,600.69
16.34,44,12.6,160.3,600.13
16.39,44,12.9,163.45,599.07
16.44,44,14.3,166.6,600.11
16.49,44,13.4,169.75,600.69
16.53,44,12.8,172.9,600.1
16.57,44,12.3,176.05,599.59
16.61,44,15.4,179.2,599.95
16.64,44,13.4,182.35,601.54
16.67,44,14.5,185.5,600.44
16.7,44,13.3,188.65,601.42
16.73,44,14.3,191.8,602.08
16.75,44,13.7,194.95,601.17
16.76,44,12.9,198.1,600.41
16.78,44,12.4,201.25,599.69
16.79,44,13.0,204.4,599.43
16.8,44,11.9,207.55,598.59
16.8,44,12.1,210.7,600.04
16.8,44,13.9,213.85,599.59
16.8,44,11.3,217.0,600.88
16.79,44,11.0,220.15,599.92
16.78,44,13.0,223.3,600.36
16.77,44,10.8,226.45,601.27
16.75,44,13.1,229.6,600.83
16.73,44,11.3,232.75,600.32
16.7,44,13.0,235.9,599.44
16.68,44,10.9,239.05,600.31
16.65,44,16.0,242.2,601.89
16.61,44,14.1,245.35,600.54
16.58,44,12.4,248.5,599.96
16.54,44,12.8,251.65,598.09
16.5,44,9.8,254.8,599.49
16.45,44,11.0,257.95,597.72
16.4,44,12.6,261.1,599.12
16.35,44,15.3,264.25,599.63
16.3,44,12.8,267.4,600.86
16.24,44,12.1,270.55,599.12
16.18,43,14.2,273.7,599.63
16.12,43,9.7,276.85,600.57
16.06,43,12.1,280.0,599.37
15.99,43,9.8,283.15,601.21
15.93,43,12.9,286.3,599.49
15.86,43,10.6,289.45,600.31
15.79,43,12.3,292.6,597.75
15.71,43,12.0,295.75,600.59
15.64,43,15.9,298.9,599.38
15.57,43,10.0,302.05,601.21
15.49,43,11.4,305.2,599.81
15.41,43,9.3,308.35,600.18
15.34,42,10.6,311.5,600.41
15.26,42,14.9,314.65,600.8
15.18,42,12.6,317.8,599.26
15.1,42,12.0,320.95,600.17
15.02,42,13.6,324.1,599.25
14.94,42,12.2,327.25,597.38
14.86,42,11.4,330.4,599.8
14.79,42,13.5,333.55,598.55
14.71,42,9.6,336.7,600.96
14.63,42,14.1,339.85,600.19
14.55,41,11.1,343.0,601.37
14.48,41,10.3,346.15,599.01
14.4,41,11.5,349.3,600.04
14.33,41,12.1,2.45,599.76
14.25,41,13.7,5.6,599.76
14.18,41,10.5,8.75,600.79
14.11,41,15.4,11.9,599.67
14.05,41,11.2,15.05,601.68
13.98,41,16.3,18.2,600.71
13.91,41,10.0,21.35,600.22
13.85,41,10.5,24.5,600.83
13.79,41,11.2,27.65,600.48
13.74,40,12.5,30.8,602.16
13.68,40,13.1,33.95,599.02
13.63,40,12.7,37.1,601.16
13.58,40,14.8,40.25,600.45
13.53,40,11.7,43.4,600.86
13.49,40,10.4,46.55,598.73
13.44,40,13.6,49.7,598.84
13.41,40,13.4,52.85,600.87
13.37,40,13.4,56.0,598.91
13.34,40,12.0,59.15,600.52
13.31,40,12.1,62.3,600.18
13.28,40,11.2,65.45,600.62
13.26,40,13.1,68.6,599.46
13.24,40,11.4,71.75,599.15
13.23,40,13.1,74.9,601.8
13.22,40,12.6,78.05,601.24
13.21,40,12.2,81.2,599.63
13.2,40,12.0,84.35,599.51
13.2,40,10.8,87.5,598.83
13.2,40,13.0,90.65,601.02
13.21,40,11.2,93.8,599.99
13.22,40,11.0,96.95,598.59
13.23,40,10.4,100.1,601.04
13.24,40,11.4,103.25,598.35
13.26,40,12.7,106.4,601.88
13.28,40,11.3,109.55,599.15
13.31,40,10.4,112.7,599.51
13.34,40,10.7,115.85,600.35
13.37,40,14.0,119.0,601.57
13.41,40,11.2,122.15,600.26
13.44,40,9.2,125.3,599.44
13.49,40,11.6,128.45,600.9
13.53,40,14.4,131.6,600.46
13.58,40,12.3,134.75,602.31
13.63,40,11.5,137.9,598.61
13.68,40,14.5,141.05,599.75
13.74,40,12.5,144.2,597.89
13.79,41,12.4,147.35,598.92
13.85,41,13.9,150.5,598.98
13.91,41,11.7,153.65,599.92
13.98,41,11.7,156.8,599.79
14.05,41,15.5,159.95,601.69
14.11,41,15.7,163.1,598.45
14.18,41,10.2,166.25,601.02
14.25,41,12.0,169.4,598.94
14.33,41,13.4,172.55,600.74
14.4,41,13.2,175.7,599.96
14.48,41,12.0,178.85,600.12
14.55,41,14.5,182.0,600.32
14.63,42,11.9,185.15,599.94
14.71,42,12.5,188.3,599.28
14.79,42,12.2,191.45,599.49
14.86,42,15.4,194.6,602.01
14.94,42,9.1,197.75,599.53
15.02,42,15.9,200.9,598.53
15.1,42,13.9,204.05,599.17
15.18,42,12.6,207.2,600.94
15.26,42,11.1,210.35,599.45
15.34,42,13.8,213.5,599.82
15.41,43,11.2,216.65,599.56
15.49,43,9.6,219.8,599.8
15.57,43,12.7,222.95,601.1
15.64,43,10.5,226.1,599.86
15.71,43,12.1,229.25,598.74
15.79,43,12.2,232.4,598.24
15.86,43,10.2,235.55,601.01
15.93,43,12.0,238.7,599.05
15.99,43,13.0,241.85,602.96
16.06,43,10.6,245.0,600.55
16.12,43,13.0,248.15,599.65
16.18,43,13.4,251.3,600.29
16.24,44,14.2,254.45,599.88
16.3,44,11.5,257.6,596.95
16.35,44,12.9,260.75,601.0
16.4,44,12.4,263.9,599.51
16.45,44,12.3,267.05,600.77
16.5,44,13.2,270.2,601.76
16.54,44,9.2,273.35,600.07
16.58,44,14.5,276.5,601.09
16.61,44,11.0,279.65,601.37
16.65,44,12.3,282.8,597.21
16.68,44,11.4,285.95,600.4
16.7,44,14.5,289.1,599.55
16.73,44,16.8,292.25,598.86
16.75,44,11.5,295.4,599.5
16.77,44,11.4,298.55,601.3
16.78,44,13.4,301.7,600.73
16.79,44,13.3,304.85,599.29
16.8,44,13.0,308.0,599.57
16.8,44,13.5,311.15,601.09
16.8,44,10.5,314.3,601.49
16.8,44,12.5,317.45,599.71
16.79,44,12.6,320.6,601.06
16.78,44,12.3,323.75,600.06
16.76,44,14.5,326.9,598.08
16.75,44,10.1,330.05,598.89
16.73,44,11.7,333.2,599.61
16.7,44,12.3,336.35,600.8
16.67,44,13.2,339.5,601.12
16.64,44,12.3,342.65,599.38
