MotorPowerkW,MotorSpeed,PumpRate,TimePumpOn,CasingFriction
70.2,200,60.4,569.6,1450.84
70.32,200,60.2,572.8,1449.22
70.45,201,60.5,576.0,1448.68
70.57,201,60.8,579.2,1452.02
70.7,201,59.1,582.4,1447.83
70.82,201,57.9,585.6,1449.02
70.94,201,61.0,588.8,1450.2
71.06,201,60.4,592.0,1450.98
71.17,202,59.5,595.2,1451.67
71.28,202,59.8,598.4,1449.11
71.39,202,60.2,601.6,1449.45
71.49,202,59.4,604.8,1446.67
71.59,202,58.5,608.0,1449.97
71.68,202,62.0,611.2,1449.48
71.77,202,58.9,614.4,1448.0
71.85,203,59.8,617.6,1449.7
71.93,203,61.8,620.8,1451.26
72.01,203,61.4,624.0,1451.11
72.07,203,60.5,627.2,1449.71
72.13,203,60.7,630.4,1450.15
72.19,203,62.0,633.6,1449.05
72.24,203,59.8,636.8,1445.82
72.28,203,56.9,640.0,1451.25
72.32,203,55.8,643.2,1449.93
72.35,203,60.5,646.4,1447.87
72.37,203,61.3,649.6,1452.66
72.39,203,57.2,652.8,1449.95
72.4,203,59.3,656.0,1448.42
72.4,203,62.1,659.2,1451.32
72.4,203,59.3,662.4,1450.86
72.38,203,57.2,665.6,1451.99
72.37,203,59.3,668.8,1450.94
72.34,203,59.6,672.0,1451.46
72.31,203,59.0,675.2,1448.0
72.27,203,59.7,678.4,1448.81
72.23,203,63.0,681.6,1448.75
72.18,203,61.3,684.8,1449.42
72.12,203,61.3,688.0,1448.45
72.06,203,59.7,691.2,1448.64
71.99,203,62.5,694.4,1447.87
71.91,203,60.5,697.6,1449.47
71.83,202,58.0,700.8,1452.92
71.75,202,58.6,704.0,1449.7
71.66,202,60.2,707.2,1447.1
71.56,202,60.3,710.4,1448.98
71.47,202,59.5,713.6,1449.75
71.36,202,60.7,716.8,1448.25
71.25,202,59.6,720.0,1446.15
71.14,202,59.7,723.2,1447.51
71.03,201,61.2,726.4,1449.59
70.91,201,60.1,729.6,1449.18
70.79,201,59.3,732.8,1451.15
70.67,201,57.6,736.0,1446.01
70.55,201,61.9,739.2,1451.76
70.42,201,61.1,742.4,1447.8
70.29,200,64.0,745.6,1450.62
70.17,200,60.4,748.8,1449.61
70.04,200,60.7,752.0,1452.98
69.91,200,60.0,755.2,1449.69
69.78,200,60.1,758.4,1453.05
69.65,200,59.3,761.6,1449.88
69.53,199,60.3,764.8,1452.39
69.4,199,61.4,768.0,1449.43
69.28,199,59.8,771.2,1451.3
69.16,199,62.5,774.4,1447.5
69.04,199,59.3,777.6,1450.8
68.92,199,58.0,780.8,1449.75
68.81,198,62.9,784.0,1451.17
68.7,198,57.5,787.2,1449.0
68.6,198,58.9,790.4,1447.54
68.49,198,59.5,793.6,1450.82
68.4,198,59.7,796.8,1452.3
68.3,198,60.2,0.0,1453.86
68.21,198,58.8,3.2,1448.93
68.13,197,62.7,6.4,1451.51
68.05,197,59.0,9.6,1451.92
67.98,197,56.8,12.8,1449.47
67.92,197,57.8,16.0,1447.24
67.85,197,59.4,19.2,1450.88
67.8,197,58.8,22.4,1450.86
67.75,197,59.7,25.6,1451.75
67.71,197,60.4,28.8,1451.33
67.68,197,61.1,32.0,1448.35
67.65,197,61.0,35.2,1451.7
67.63,197,59.5,38.4,1451.36
67.61,197,57.6,41.6,1448.59
67.6,197,60.0,44.8,1449.68
67.6,197,59.1,48.0,1450.34
67.61,197,58.8,51.2,1450.09
67.62,197,59.7,54.4,1450.24
67.64,197,57.9,57.6,1450.07
67.66,197,61.9,60.8,1448.73
67.7,197,58.1,64.0,1451.24
67.73,197,61.2,67.2,1449.16
67.78,197,59.7,70.4,1451.04
67.83,197,60.7,73.6,1449.72
67.89,197,57.5,76.8,1451.98
67.95,197,60.6,80.0,1446.69
68.02,197,62.8,83.2,1449.56
68.1,197,60.2,86.4,1448.61
68.18,198,58.6,89.6,1452.51
68.27,198,58.1,92.8,1450.89
68.36,198,58.0,96.0,1449.59
68.45,198,61.4,99.2,1447.32
68.55,198,58.7,102.4,1450.67
68.66,198,61.5,105.6,1449.63
68.77,198,59.8,108.8,1447.42
68.88,198,60.0,112.0,1447.42
68.99,199,60.9,115.2,1450.42
69.11,199,59.8,118.4,1450.74
69.23,199,60.0,121.6,1449.28
69.35,199,61.3,124.8,1454.45
69.48,199,59.0,128.0,1448.54
69.6,199,59.9,131.2,1449.94
69.73,200,58.6,134.4,1450.28
69.86,200,61.4,137.6,1450.58
69.98,200,59.0,140.8,1452.49
70.11,200,57.5,144.0,1454.59
70.24,200,58.5,147.2,1451.9
70.37,200,59.5,150.4,1450.32
70.49,201,60.3,153.6,1447.91
70.62,201,59.9,156.8,1449.44
70.74,201,60.9,160.0,1451.12
70.86,201,58.1,163.2,1447.32
70.98,201,62.4,166.4,1448.14
71.1,201,59.5,169.6,1448.87
71.21,202,58.7,172.8,1448.67
71.32,202,60.3,176.0,1449.62
71.42,202,60.5,179.2,1450.18
71.52,202,61.1,182.4,1446.52
71.62,202,58.3,185.6,1448.05
71.71,202,57.4,188.8,1450.42
71.8,202,59.9,192.0,1451.72
71.88,203,57.6,195.2,1450.3
71.96,203,57.9,198.4,1452.1
72.03,203,60.9,201.6,1452.44
72.1,203,59.6,204.8,1448.58
72.16,203,57.5,208.0,1446.76
72.21,203,62.4,211.2,1452.44
72.26,203,57.8,214.4,1445.48
72.3,203,59.2,217.6,1450.56
72.33,203,60.1,220.8,1451.37
72.36,203,59.7,224.0,1449.8
72.38,203,62.5,227.2,1450.83
72.39,203,60.6,230.4,1448.75
72.4,203,62.6,233.6,1448.12
72.4,203,60.3,236.8,1453.0
72.39,203,59.1,240.0,1449.12
72.38,203,62.1,243.2,1449.96
72.36,203,59.7,246.4,1448.88
72.33,203,61.4,249.6,1452.06
72.3,203,57.6,252.8,1452.77
72.26,203,61.8,256.0,1451.82
72.21,203,61.2,259.2,1446.73
72.16,203,56.9,262.4,1450.15
72.1,203,60.8,265.6,1452.86
72.03,203,58.8,268.8,1452.66
71.96,203,59.3,272.0,1451.55
71.89,203,59.5,275.2,1450.55
71.81,202,58.3,278.4,1448.88
71.72,202,60.7,281.6,1450.02
71.63,202,59.6,284.8,1448.83
71.53,202,60.8,288.0,1450.69
71.43,202,61.1,291.2,1449.86
71.32,202,61.6,294.4,1451.88
71.22,202,58.4,297.6,1447.74
71.1,201,62.4,300.8,1451.56
70.99,201,59.9,304.0,1449.97
70.87,201,59.7,307.2,1451.48
70.75,201,59.5,310.4,1448.35
70.63,201,60.3,313.6,1449.84
70.5,201,60.0,316.8,1450.53
70.38,201,61.2,320.0,1450.86
70.25,200,59.9,323.2,1447.3
70.12,200,60.2,326.4,1452.22
69.99,200,60.5,329.6,1452.32
69.86,200,58.7,332.8,1454.04
69.74,200,58.5,336.0,1446.52
69.61,199,58.6,339.2,1453.56
69.48,199,59.4,342.4,1449.63
69.36,199,60.1,345.6,1450.26
69.24,199,59.2,348.8,1450.02
69.12,199,60.3,352.0,1453.49
69.0,199,61.0,355.2,1448.09
68.88,198,60.6,358.4,1451.14
68.77,198,60.5,361.6,1450.28
68.66,198,60.8,364.8,1448.12
68.56,198,60.4,368.0,1449.24
68.46,198,61.4,371.2,1452.68
68.36,198,59.3,374.4,1446.21
68.27,198,60.8,377.6,1450.02
68.18,198,58.2,380.8,1450.47
68.1,197,58.9,384.0,1449.12
68.03,197,58.0,387.2,1449.69
67.96,197,61.2,390.4,1450.96
67.89,197,60.7,393.6,1449.64
67.83,197,59.8,396.8,1450.46
67.78,197,58.3,400.0,1450.04
67.74,197,58.8,403.2,1447.59
67.7,197,57.6,406.4,1449.73
67.66,197,60.2,409.6,1450.71
67.64,197,60.0,412.8,1452.04
67.62,197,60.4,416.0,1449.66
67.61,197,59.2,419.2,1452.14
67.6,197,59.5,422.4,1454.91
67.6,197,60.1,425.6,1454.95
67.61,197,61.7,428.8,1452.06
67.62,197,61.5,432.0,1448.28
67.65,197,59.0,435.2,1450.23
67.67,197,60.9,438.4,1447.58
67.71,197,59.9,441.6,1451.77
67.75,197,60.7,444.8,1447.56
67.8,197,63.9,448.0,1448.54
67.85,197,61.2,451.2,1451.93
67.91,197,58.2,454.4,1449.01
67.98,197,61.4,457.6,1450.22
68.05,197,59.9,460.8,1448.81
68.13,197,59.0,464.0,1450.41
68.21,198,62.0,467.2,1448.64
68.3,198,59.9,470.4,1448.08
68.39,198,61.0,473.6,1447.96
68.49,198,60.2,476.8,1450.29
68.59,198,59.9,480.0,1448.14
68.69,198,61.7,483.2,1446.93
68.8,198,64.0,486.4,1451.13
68.92,199,59.2,489.6,1453.61
69.03,199,61.2,492.8,1455.42
69.15,199,63.9,496.0,1450.88
69.27,199,62.1,499.2,1453.47
69.4,199,60.1,502.4,1449.96
69.52,199,59.3,505.6,1449.02
69.65,200,61.2,508.8,1450.94
69.77,200,59.7,512.0,1448.43
69.9,200,57.0,515.2,1449.65
70.03,200,59.2,518.4,1449.15
70.16,200,60.2,521.6,1451.23
70.29,200,61.2,524.8,1446.57
70.41,201,57.3,528.0,1447.34
70.54,201,59.4,531.2,1447.66
70.66,201,62.1,534.4,1449.9
70.78,201,62.0,537.6,1449.8
70.9,201,58.3,540.8,1451.9
71.02,201,54.8,544.0,1452.58
71.14,202,59.9,547.2,1451.72
71.25,202,59.8,550.4,1449.79
71.36,202,58.3,553.6,1454.82
71.46,202,59.9,556.8,1449.85
71.56,202,60.4,560.0,1450.58
71.65,202,59.1,563.2,1450.16
71.74,202,60.5,566.4,1447.34
71.83,202,59.4,569.6,1450.06
71.91,203,60.9,572.8,1450.14
71.98,203,63.4,576.0,1448.51
72.05,203,62.6,579.2,1449.54
72.12,203,57.8,582.4,1451.81
72.17,203,62.1,585.6,1448.62
72.23,203,58.9,588.8,1450.91
72.27,203,60.9,592.0,1452.82
72.31,203,60.1,595.2,1449.89
72.34,203,58.7,598.4,1449.68
72.37,203,58.5,601.6,1448.78
72.38,203,59.0,604.8,1448.12
72.4,203,59.6,608.0,1452.51
72.4,203,58.3,611.2,1452.28
72.4,203,59.7,614.4,1448.71
72.39,203,62.1,617.6,1447.87
72.37,203,60.7,620.8,1449.46
72.35,203,59.3,624.0,1450.79
72.32,203,59.1,627.2,1449.11
72.28,203,59.5,630.4,1450.32
72.24,203,58.2,633.6,1448.41
72.19,203,58.2,636.8,1450.11
72.14,203,58.4,640.0,1450.41
72.08,203,59.1,643.2,1451.2
72.01,203,59.8,646.4,1451.8
71.94,203,60.5,649.6,1447.37
71.86,203,62.0,652.8,1449.39
71.78,202,60.1,656.0,1449.55
71.69,202,60.5,659.2,1448.65
71.59,202,60.6,662.4,1451.7
71.49,202,59.8,665.6,1449.44
71.39,202,59.1,668.8,1448.13
71.29,202,58.9,672.0,1449.37
71.18,202,60.7,675.2,1451.25
71.06,201,59.9,678.4,1452.05
70.95,201,61.9,681.6,1449.6
70.83,201,61.4,684.8,1447.96
70.71,201,57.6,688.0,1449.58
70.58,201,62.3,691.2,1448.97
70.46,201,60.3,694.4,1451.76
70.33,200,60.2,697.6,1450.46
70.2,200,61.1,700.8,1451.95
70.08,200,58.6,704.0,1449.21
69.95,200,57.6,707.2,1448.92
69.82,200,60.6,710.4,1452.45
69.69,200,60.8,713.6,1451.39
69.57,199,61.8,716.8,1451.9
69.44,199,57.6,720.0,1450.39
69.32,199,62.1,723.2,1450.84
69.19,199,59.0,726.4,1451.25
69.07,199,59.5,729.6,1451.56
68.96,199,58.0,732.8,1447.83
68.84,198,61.3,736.0,1451.31
68.73,198,58.7,739.2,1448.42
68.63,198,59.9,742.4,1454.04
68.52,198,61.4,745.6,1452.85
68.42,198,57.2,748.8,1452.38
68.33,198,61.8,752.0,1450.07
68.24,198,59.0,755.2,1446.42
68.16,198,62.1,758.4,1449.06
68.08,197,59.7,761.6,1449.38
68.0,197,59.9,764.8,1450.17
67.93,197,61.0,768.0,1450.19
67.87,197,59.1,771.2,1453.82
67.82,197,63.8,774.4,1451.08
67.77,197,57.9,777.6,1452.07
67.72,197,59.8,780.8,1450.7
67.69,197,59.7,784.0,1452.21
67.65,197,59.6,787.2,1450.86
67.63,197,60.6,790.4,1448.7
67.61,197,59.3,793.6,1449.46
67.6,197,57.5,796.8,1453.91
67.6,197,60.1,0.0,1452.2
67.6,197,59.0,3.2,1447.25
67.61,197,62.1,6.4,1448.34
67.63,197,58.2,9.6,1451.72
67.65,197,59.6,12.8,1449.0
67.69,197,62.1,16.0,1449.23
67.72,197,57.5,19.2,1447.43
67.77,197,57.5,22.4,1453.75
67.82,197,64.1,25.6,1450.36
67.87,197,60.9,28.8,1450.77
67.93,197,59.4,32.0,1450.05
68.0,197,60.2,35.2,1448.34
68.08,197,60.3,38.4,1448.66
68.16,198,62.0,41.6,1451.75
68.24,198,59.2,44.8,1450.23
68.33,198,59.8,48.0,1452.66
68.42,198,60.1,51.2,1454.41
68.52,198,57.9,54.4,1450.99
68.63,198,60.0,57.6,1450.3
68.73,198,58.3,60.8,1447.42
68.84,198,59.1,64.0,1449.21
68.96,199,60.4,67.2,1451.11
69.07,199,58.3,70.4,1452.16
69.19,199,60.2,73.6,1454.26
69.32,199,62.3,76.8,1449.74
69.44,199,59.8,80.0,1450.8
69.57,199,59.0,83.2,1449.54
69.69,200,60.0,86.4,1450.96
69.82,200,58.4,89.6,1451.45
69.95,200,57.8,92.8,1449.91
70.08,200,59.0,96.0,1447.48
70.2,200,58.5,99.2,1450.95
70.33,200,58.8,102.4,1449.6
70.46,201,62.5,105.6,1450.88
70.58,201,60.7,108.8,1453.42
70.71,201,60.7,112.0,1449.05
70.83,201,59.9,115.2,1451.32
70.95,201,59.2,118.4,1450.25
71.06,201,57.2,121.6,1447.91
71.18,202,62.4,124.8,1450.33
71.29,202,61.0,128.0,1450.0
71.39,202,56.1,131.2,1452.34
71.49,202,60.2,134.4,1451.88
71.59,202,59.9,137.6,1450.88
71.69,202,59.2,140.8,1450.39
71.78,202,60.9,144.0,1448.73
71.86,203,60.5,147.2,1451.04
71.94,203,60.3,150.4,1449.01
72.01,203,63.5,153.6,1450.47
72.08,203,57.3,156.8,1450.09
72.14,203,61.1,160.0,1453.56
72.19,203,59.4,163.2,1452.89
72.24,203,61.5,166.4,1452.24
72.28,203,58.4,169.6,1449.07
72.32,203,60.4,172.8,1452.15
72.35,203,58.9,176.0,1450.11
72.37,203,56.8,179.2,1449.94
72.39,203,63.3,182.4,1448.61
72.4,203,58.9,185.6,1450.2
72.4,203,58.4,188.8,1450.96
72.4,203,60.4,192.0,1449.05
72.38,203,60.4,195.2,1449.72
72.37,203,60.3,198.4,1447.32
72.34,203,59.9,201.6,1446.25
72.31,203,60.5,204.8,1450.73
72.27,203,60.2,208.0,1449.9
72.23,203,62.4,211.2,1450.4
72.17,203,59.6,214.4,1450.36
72.12,203,62.6,217.6,1450.82
72.05,203,60.3,220.8,1448.24
71.98,203,58.9,224.0,1450.22
71.91,203,60.8,227.2,1449.7
71.83,202,63.9,230.4,1449.27
71.74,202,59.7,233.6,1452.31
71.65,202,58.9,236.8,1450.6
71.56,202,58.7,240.0,1449.14
71.46,202,62.4,243.2,1451.64
71.36,202,62.1,246.4,1451.08
71.25,202,62.3,249.6,1450.38
71.14,202,59.6,252.8,1451.49
71.02,201,60.1,256.0,1450.02
70.9,201,58.4,259.2,1452.05
70.78,201,58.5,262.4,1449.45
70.66,201,59.3,265.6,1449.93
70.54,201,60.3,268.8,1452.76
70.41,201,61.5,272.0,1450.65
70.29,200,58.5,275.2,1450.39
70.16,200,58.6,278.4,1447.85
70.03,200,60.0,281.6,1448.35
69.9,200,59.3,284.8,1449.02
69.77,200,58.5,288.0,1451.99
69.65,200,57.0,291.2,1446.78
69.52,199,61.8,294.4,1450.02
69.4,199,60.2,297.6,1449.22
69.27,199,60.5,300.8,1451.5
69.15,199,60.5,304.0,1450.76
69.03,199,62.5,307.2,1448.28
68.92,199,59.0,310.4,1449.44
68.8,198,60.5,313.6,1451.21
68.69,198,58.1,316.8,1451.42
68.59,198,59.3,320.0,1451.15
68.49,198,59.5,323.2,1449.92
68.39,198,59.3,326.4,1451.71
68.3,198,58.9,329.6,1447.1
68.21,198,61.0,332.8,1449.2
68.13,197,59.2,336.0,1453.09
68.05,197,60.8,339.2,1449.71
67.98,197,60.4,342.4,1449.82
67.91,197,57.2,345.6,1450.37
67.85,197,56.9,348.8,1449.03
67.8,197,60.7,352.0,1449.99
67.75,197,60.9,355.2,1450.94
67.71,197,59.3,358.4,1448.88
67.67,197,61.3,361.6,1451.88
67.65,197,61.2,364.8,1448.29
67.62,197,56.3,368.0,1449.29
67.61,197,59.4,371.2,1447.27
67.6,197,60.9,374.4,1447.92
67.6,197,57.9,377.6,1450.36
67.61,197,60.5,380.8,1447.08
67.62,197,59.7,384.0,1451.7
67.64,197,58.9,387.2,1452.65
67.66,197,61.4,390.4,1450.21
67.7,197,61.3,393.6,1450.9
67.74,197,58.8,396.8,1449.73
67.78,197,57.2,400.0,1448.09
67.83,197,60.1,403.2,1450.69
67.89,197,60.0,406.4,1447.4
67.96,197,60.2,409.6,1450.38
68.03,197,56.9,412.8,1449.45
68.1,197,60.7,416.0,1448.61
68.18,198,60.1,419.2,1450.84
68.27,198,57.8,422.4,1451.56
68.36,198,60.9,425.6,1450.18
68.46,198,58.4,428.8,1452.2
68.56,198,58.3,432.0,1449.61
68.66,198,60.3,435.2,1454.0
68.77,198,62.6,438.4,1450.47
68.88,198,60.3,441.6,1452.0
69.0,199,59.8,444.8,1450.25
69.12,199,60.2,448.0,1450.3
69.24,199,60.2,451.2,1449.35
69.36,199,61.2,454.4,1450.35
69.48,199,60.1,457.6,1452.71
69.61,199,60.0,460.8,1446.5
69.74,200,60.1,464.0,1450.03
69.86,200,56.9,467.2,1448.75
69.99,200,60.0,470.4,1449.08
70.12,200,61.4,473.6,1449.72
70.25,200,60.2,476.8,1447.44
70.38,201,61.0,480.0,1453.33
70.5,201,60.5,483.2,1449.8
70.63,201,57.2,486.4,1453.45
70.75,201,59.3,489.6,1448.84
70.87,201,61.6,492.8,1447.18
70.99,201,59.4,496.0,1448.53
71.1,201,63.1,499.2,1452.14
71.22,202,58.5,502.4,1450.76
71.32,202,58.6,505.6,1451.67
71.43,202,61.0,508.8,1450.42
71.53,202,59.2,512.0,1450.08
71.63,202,62.2,515.2,1451.71
71.72,202,60.0,518.4,1448.03
71.81,202,60.9,521.6,1451.56
71.89,203,61.0,524.8,1448.43
71.96,203,60.2,528.0,1450.89
72.03,203,59.8,531.2,1448.79
72.1,203,58.3,534.4,1449.96
72.16,203,61.6,537.6,1450.12
72.21,203,57.8,540.8,1448.71
72.26,203,59.1,544.0,1447.44
72.3,203,58.2,547.2,1448.79
72.33,203,59.4,550.4,1450.75
72.36,203,60.5,553.6,1452.38
72.38,203,60.1,556.8,1452.06
72.39,203,62.1,560.0,1451.03
72.4,203,59.9,563.2,1451.06
72.4,203,60.5,566.4,1453.66
72.39,203,60.8,569.6,1448.77
72.38,203,59.3,572.8,1450.39
72.36,203,59.6,576.0,1452.49
72.33,203,60.5,579.2,1451.43
72.3,203,58.2,582.4,1450.36
72.26,203,62.6,585.6,1448.06
72.21,203,58.5,588.8,1448.85
72.16,203,60.0,592.0,1448.54
72.1,203,60.7,595.2,1447.29
72.03,203,59.6,598.4,1449.7
71.96,203,61.3,601.6,1450.41
71.88,203,60.8,604.8,1449.25
71.8,202,60.3,608.0,1449.24
71.71,202,58.6,611.2,1448.86
71.62,202,62.1,614.4,1449.75
71.52,202,58.1,617.6,1454.36
71.42,202,61.1,620.8,1446.24
71.32,202,57.2,624.0,1449.36
71.21,202,59.4,627.2,1452.4
71.1,201,60.4,630.4,1452.2
70.98,201,59.5,633.6,1449.51
70.86,201,60.2,636.8,1450.71
70.74,201,60.2,640.0,1449.39
70.62,201,59.7,643.2,1451.56
70.49,201,58.9,646.4,1448.31
70.37,200,61.3,649.6,1448.42
70.24,200,58.1,652.8,1450.62
70.11,200,59.0,656.0,1447.9
69.98,200,59.6,659.2,1450.08
69.86,200,62.0,662.4,1451.82
69.73,200,60.4,665.6,1448.03
69.6,199,59.6,668.8,1450.76
69.48,199,61.2,672.0,1449.6
69.35,199,63.6,675.2,1452.02
69.23,199,60.7,678.4,1449.75
69.11,199,57.2,681.6,1449.54
68.99,199,59.9,684.8,1449.11
68.88,198,60.7,688.0,1448.24
68.77,198,59.3,691.2,1447.95
68.66,198,63.2,694.4,1451.08
68.55,198,59.7,697.6,1450.08
68.45,198,58.7,700.8,1448.94
68.36,198,56.4,704.0,1450.21
68.27,198,59.6,707.2,1447.6
68.18,198,60.0,710.4,1449.62
68.1,197,59.2,713.6,1449.16
68.02,197,59.9,716.8,1449.82
67.95,197,59.9,720.0,1448.36
67.89,197,58.2,723.2,1448.35
67.83,197,60.0,726.4,1452.97
67.78,197,59.0,729.6,1452.37
67.73,197,59.5,732.8,1449.05
67.7,197,58.2,736.0,1451.89
67.66,197,57.8,739.2,1450.31
67.64,197,58.4,742.4,1447.9
67.62,197,58.7,745.6,1446.65
67.61,197,60.1,748.8,1449.82
67.6,197,58.7,752.0,1446.44
67.6,197,57.9,755.2,1449.34
67.61,197,60.8,758.4,1449.78
67.63,197,61.7,761.6,1452.86
67.65,197,59.5,764.8,1451.19
67.68,197,60.2,768.0,1449.68
67.71,197,59.1,771.2,1449.25
67.75,197,61.1,774.4,1451.9
67.8,197,59.1,777.6,1452.11
67.85,197,57.6,780.8,1448.85
67.92,197,59.1,784.0,1447.95
67.98,197,58.3,787.2,1452.75
68.05,197,61.6,790.4,1449.06
68.13,197,61.1,793.6,1452.59
68.21,198,61.5,796.8,1449.25
68.3,198,59.1,0.0,1447.3
68.4,198,58.6,3.2,1449.45
68.49,198,58.5,6.4,1451.06
68.6,198,59.0,9.6,1449.53
68.7,198,60.1,12.8,1448.78
68.81,198,60.7,16.0,1451.11
68.92,199,59.0,19.2,1448.8
69.04,199,61.9,22.4,1449.18
69.16,199,59.9,25.6,1449.13
69.28,199,57.6,28.8,1448.9
69.4,199,60.8,32.0,1448.99
69.53,199,58.8,35.2,1450.38
69.65,200,59.0,38.4,1447.37
69.78,200,59.5,41.6,1447.39
69.91,200,60.6,44.8,1452.13
70.04,200,60.5,48.0,1448.7
70.17,200,60.3,51.2,1447.49
70.29,200,59.0,54.4,1449.63
70.42,201,59.9,57.6,1449.79
70.55,201,58.6,60.8,1451.84
70.67,201,58.9,64.0,1450.24
70.79,201,60.9,67.2,1449.22
70.91,201,61.1,70.4,1447.6
71.03,201,60.9,73.6,1446.41
71.14,202,58.0,76.8,1445.98
71.25,202,59.4,80.0,1451.63
71.36,202,62.5,83.2,1451.48
71.47,202,62.3,86.4,1449.71
71.56,202,59.5,89.6,1449.75
71.66,202,59.7,92.8,1447.64
71.75,202,60.3,96.0,1450.75
71.83,202,57.5,99.2,1451.22
71.91,203,59.8,102.4,1450.37
71.99,203,59.7,105.6,1450.13
72.06,203,56.7,108.8,1448.94
72.12,203,61.1,112.0,1450.09
72.18,203,62.4,115.2,1449.41
72.23,203,63.0,118.4,1451.32
72.27,203,58.9,121.6,1449.64
72.31,203,61.7,124.8,1447.79
72.34,203,59.7,128.0,1449.04
72.37,203,58.6,131.2,1450.61
72.38,203,59.4,134.4,1449.61
72.4,203,59.5,137.6,1449.75
72.4,203,60.5,140.8,1451.09
72.4,203,59.1,144.0,1448.37
72.39,203,60.7,147.2,1449.9
72.37,203,60.1,150.4,1450.03
72.35,203,62.0,153.6,1446.96
72.32,203,60.8,156.8,1453.25
72.28,203,60.3,160.0,1450.54
72.24,203,59.9,163.2,1451.73
72.19,203,61.8,166.4,1450.37
72.13,203,57.9,169.6,1448.28
72.07,203,59.2,172.8,1450.91
72.01,203,60.3,176.0,1451.32
71.93,203,62.0,179.2,1448.72
71.85,203,60.7,182.4,1450.02
71.77,202,62.1,185.6,1450.63
71.68,202,63.5,188.8,1452.86
71.59,202,60.3,192.0,1450.38
71.49,202,60.7,195.2,1451.51
71.39,202,60.3,198.4,1447.62
71.28,202,62.5,201.6,1451.62
71.17,202,62.7,204.8,1449.75
71.06,201,58.7,208.0,1452.66
70.94,201,58.5,211.2,1448.72
70.82,201,61.9,214.4,1447.93
70.7,201,59.5,217.6,1449.93
70.57,201,57.8,220.8,1451.14
70.45,201,61.3,224.0,1450.23
70.32,200,62.5,227.2,1448.29
70.2,200,59.8,230.4,1449.8
70.07,200,61.9,233.6,1451.98
69.94,200,59.9,236.8,1450.24
69.81,200,60.2,240.0,1448.12
69.68,200,59.6,243.2,1448.75
69.56,199,63.3,246.4,1450.22
69.43,199,62.8,249.6,1448.77
69.31,199,59.8,252.8,1451.61
69.19,199,61.2,256.0,1451.45
69.07,199,61.5,259.2,1447.54
68.95,199,59.2,262.4,1449.38
68.84,198,59.9,265.6,1449.91
68.73,198,59.1,268.8,1452.29
68.62,198,59.2,272.0,1448.09
68.52,198,56.9,275.2,1452.37
68.42,198,61.6,278.4,1451.33
68.32,198,60.1,281.6,1447.5
68.24,198,62.1,284.8,1448.87
68.15,197,60.7,288.0,1447.7
68.07,197,57.9,291.2,1452.99
68.0,197,61.0,294.4,1449.2
67.93,197,59.6,297.6,1450.27
67.87,197,58.8,300.8,1450.08
67.81,197,58.7,304.0,1451.81
67.76,197,61.6,307.2,1446.24
67.72,197,60.5,310.4,1448.6
67.68,197,60.0,313.6,1448.37
67.65,197,60.9,316.8,1451.82
67.63,197,60.8,320.0,1449.43
67.61,197,59.5,323.2,1451.5
67.6,197,59.5,326.4,1451.57
67.6,197,58.9,329.6,1447.59
67.6,197,60.4,332.8,1451.23
67.61,197,61.8,336.0,1447.67
67.63,197,58.3,339.2,1451.47
67.66,197,63.0,342.4,1451.7
67.69,197,61.6,345.6,1450.54
67.72,197,60.9,348.8,1450.22
67.77,197,62.5,352.0,1448.83
67.82,197,60.9,355.2,1451.85
67.88,197,59.5,358.4,1451.47
67.94,197,59.9,361.6,1450.22
68.01,197,59.6,364.8,1449.01
68.08,197,60.9,368.0,1447.73
68.16,198,57.0,371.2,1449.15
68.25,198,60.4,374.4,1451.95
68.34,198,59.8,377.6,1450.71
68.43,198,59.1,380.8,1448.03
68.53,198,59.6,384.0,1450.8
68.63,198,61.3,387.2,1449.75
68.74,198,59.6,390.4,1449.71
68.85,198,59.4,393.6,1450.75
68.96,199,58.4,396.8,1448.91
69.08,199,59.9,400.0,1449.73
69.2,199,59.8,403.2,1449.44
69.32,199,61.1,406.4,1447.69
69.45,199,61.3,409.6,1450.72
69.57,199,59.5,412.8,1448.48
69.7,200,58.6,416.0,1452.5
69.83,200,59.9,419.2,1449.25
69.95,200,63.5,422.4,1453.42
70.08,200,61.4,425.6,1450.1
70.21,200,59.2,428.8,1451.53
70.34,200,57.8,432.0,1449.96
70.46,201,61.6,435.2,1449.05
70.59,201,62.1,438.4,1453.07
70.71,201,60.3,441.6,1448.45
70.83,201,61.6,444.8,1447.97
70.95,201,60.3,448.0,1450.08
71.07,201,58.6,451.2,1447.85
71.18,202,60.1,454.4,1448.41
71.29,202,60.5,457.6,1449.87
71.4,202,62.6,460.8,1449.72
71.5,202,60.2,464.0,1449.77
71.6,202,62.2,467.2,1448.35
71.69,202,64.0,470.4,1450.84
71.78,202,59.6,473.6,1448.33
71.86,203,58.7,476.8,1447.85
71.94,203,60.5,480.0,1450.26
72.01,203,57.5,483.2,1450.17
72.08,203,59.0,486.4,1453.25
72.14,203,60.6,489.6,1450.99
72.2,203,58.9,492.8,1449.31
72.25,203,60.5,496.0,1448.93
72.29,203,59.2,499.2,1451.49
72.32,203,61.3,502.4,1451.08
72.35,203,62.2,505.6,1448.73
72.37,203,59.5,508.8,1451.35
72.39,203,60.9,512.0,1450.07
72.4,203,61.7,515.2,1452.12
